URL,Version,Status,OIDs,Name,Title,Descriptino,Used
http://terminology.hl7.org/CodeSystem/v3-ActSite,3.0.0,active,"2.16.840.1.113883.5.1052",ActSite,ActSite,"An anatomical location on an organism which can be the focus of an act.","ValueSet/v3-HumanSubstanceAdministrationSite,ValueSet/v3-ActSite,ValueSet/v3-HumanActSite"
http://terminology.hl7.org/CodeSystem/v3-ActStatus,3.0.0,active,"2.16.840.1.113883.5.14",ActStatus,ActStatus,"Codes representing the defined possible states of an Act, as defined by the Act class state machine.","ValueSet/v3-ActStatusActiveAborted,ValueSet/v3-ActStatusAborted,ValueSet/v3-ActStatusActive,ValueSet/v3-ActStatusAbortedCancelledCompleted,ValueSet/v3-xActStatusActiveComplete,ValueSet/v3-xActStatusActiveSuspended,ValueSet/v3-ActStatusCancelled,ValueSet/v3-ActStatusCompleted,ValueSet/v3-ActStatusNew,ValueSet/v3-ActStatusHeld,ValueSet/v3-ActStatusNormal,ValueSet/v3-xDocumentStatus,ValueSet/v3-ActStatusSuspended,ValueSet/v3-ActStatusNullified,ValueSet/v3-ActStatus,ValueSet/v3-xActStatusPrevious,ValueSet/v3-ProvenanceEventCurrentState-AS,ValueSet/v3-ActStatusActiveSuspendedObsolete,ValueSet/v3-ActStatusObsolete"
http://terminology.hl7.org/CodeSystem/v3-ActUSPrivacyLaw,3.0.0,active,"2.16.840.1.113883.5.1138",ActUSPrivacyLaw,ActUSPrivacyLaw,"A jurisdictional mandate in the US relating to privacy.    ***Deprecation Comment:*** Content moved to ActCode under \_ActPrivacyLaw; use that instead.","ValueSet/v3-ActUSPrivacyLaw"
http://terminology.hl7.org/CodeSystem/v3-ActUncertainty,3.0.0,active,"2.16.840.1.113883.5.1053",ActUncertainty,ActUncertainty,"*OpenIssue:* Missing Description","ValueSet/v3-ActUncertainty"
http://terminology.hl7.org/CodeSystem/v3-AddressPartType,3.0.0,active,"2.16.840.1.113883.5.16",AddressPartType,AddressPartType,"**Description:** Code that specifies whether an address part names the street, city, country, postal code, post box, etc.    Discussion: The hierarchical nature of these concepts shows composition. E.g. ""Street Name"" is part of ""Street Address Line""","ValueSet/v3-AdditionalLocator,ValueSet/v3-AddressPartType,ValueSet/v3-StreetName,ValueSet/v3-BuildingNumber,ValueSet/v3-AddressLine,ValueSet/v3-StreetAddressLine,ValueSet/v3-DeliveryAddressLine"
http://terminology.hl7.org/CodeSystem/v3-AddressUse,3.0.1,active,"2.16.840.1.113883.5.1119",AddressUse,AddressUse,"Codes that provide guidance around the circumstances in which a given address should be used.","ValueSet/v3-AddressUse,ValueSet/v3-HomeAddress,ValueSet/v3-WorkPlace,ValueSet/v3-PostalAddressUse,ValueSet/v3-GeneralAddressUse,ValueSet/v3-TelecommunicationAddressUse"
http://terminology.hl7.org/CodeSystem/v3-AdministrativeGender,3.0.0,active,"2.16.840.1.113883.5.1",AdministrativeGender,AdministrativeGender,"The gender of a person used for adminstrative purposes (as opposed to clinical gender)","ValueSet/v3-AdministrativeGender"
http://terminology.hl7.org/CodeSystem/v3-AmericanIndianAlaskaNativeLanguages,3.0.0,active,"2.16.840.1.113883.5.1054",AmericanIndianAlaskaNativeLanguages,AmericanIndianAlaskaNativeLanguages,"American Indian and Alaska Native languages currently being used in the United States.","ValueSet/v3-Sahaptian,ValueSet/v3-KiowaTanoan,ValueSet/v3-SiouanCatawba,ValueSet/v3-InuitInupiaq,ValueSet/v3-Pomoan,ValueSet/v3-Keresan,ValueSet/v3-Utian,ValueSet/v3-Kalapuyan,ValueSet/v3-Takic,ValueSet/v3-UtoAztecan,ValueSet/v3-Algonquian,ValueSet/v3-SouthernAlaska,ValueSet/v3-EskimoAleut,ValueSet/v3-Yokutsan,ValueSet/v3-EasternMiwok,ValueSet/v3-Pidgin,ValueSet/v3-Maiduan,ValueSet/v3-KutchinHan,ValueSet/v3-Tepiman,ValueSet/v3-Cahitan,ValueSet/v3-WesternNumic,ValueSet/v3-ChiwereWinnebago,ValueSet/v3-SouthernCaddoan,ValueSet/v3-CaliforniaAthapaskan,ValueSet/v3-Numic,ValueSet/v3-Dakotan,ValueSet/v3-UpperChinook,ValueSet/v3-SerranoGabrielino,ValueSet/v3-Iroquoian,ValueSet/v3-NorthernCaddoan,ValueSet/v3-Tsamosan,ValueSet/v3-Coosan,ValueSet/v3-Miwokan,ValueSet/v3-EasternAlgonquin,ValueSet/v3-SouthernNumic,ValueSet/v3-Arapahoan,ValueSet/v3-EasternApachean,ValueSet/v3-Salishan,ValueSet/v3-River,ValueSet/v3-Tiwa,ValueSet/v3-WesternApachean,ValueSet/v3-Yuman,ValueSet/v3-Wintuan,ValueSet/v3-CentralSalish,ValueSet/v3-Pai,ValueSet/v3-KoyukonIngalik,ValueSet/v3-OregonAthapaskan,ValueSet/v3-ArapahoGrosVentre,ValueSet/v3-MississippiValley,ValueSet/v3-Penutian,ValueSet/v3-Cupan,ValueSet/v3-Abenakian,ValueSet/v3-Nadene,ValueSet/v3-Eskimoan,ValueSet/v3-WesternMiwok,ValueSet/v3-Palaihnihan,ValueSet/v3-CochimiYuman,ValueSet/v3-Yukian,ValueSet/v3-Chinookan,ValueSet/v3-Algic,ValueSet/v3-AmericanIndianAlaskaNativeLanguages,ValueSet/v3-MissouriRiver,ValueSet/v3-Aleut,ValueSet/v3-CentralAlaskaYukon,ValueSet/v3-CentralNumic,ValueSet/v3-SirenikskiYupik,ValueSet/v3-Dhegiha,ValueSet/v3-PlateauPenutian,ValueSet/v3-Tsimshianic,ValueSet/v3-CentralMuskogean,ValueSet/v3-Nootkan,ValueSet/v3-PacificCoastAthapaskan,ValueSet/v3-Chimakuan,ValueSet/v3-CreeMontagnais,ValueSet/v3-Diegueno,ValueSet/v3-Hokan,ValueSet/v3-TananaTutchone,ValueSet/v3-Apachean,ValueSet/v3-Siouan,ValueSet/v3-Athapaskan,ValueSet/v3-Caddoan,ValueSet/v3-Muskogean,ValueSet/v3-NorthernIroquoian,ValueSet/v3-Wakashan,ValueSet/v3-Tanana,ValueSet/v3-Delawaran,ValueSet/v3-Taracahitan,ValueSet/v3-Cree,ValueSet/v3-WesternMuskogean,ValueSet/v3-Shasta,ValueSet/v3-DeltaCalifornia,ValueSet/v3-Ritwan,ValueSet/v3-Takelman,ValueSet/v3-AthapaskanEyak,ValueSet/v3-InteriorSalish,ValueSet/v3-SaukFoxKickapoo,ValueSet/v3-Ojibwayan"
http://terminology.hl7.org/CodeSystem/v3-Calendar,3.0.0,active,"2.16.840.1.113883.5.1055",Calendar,Calendar,"Code system for specifying a type of calendar","ValueSet/v3-Calendar"
http://terminology.hl7.org/CodeSystem/v3-CalendarCycle,3.0.0,active,"2.16.840.1.113883.5.9",CalendarCycle,Calendar Cycle Codes,"Calendar cycle identifiers","ValueSet/v3-CalendarCycleTwoLetter,ValueSet/v3-GregorianCalendarCycle,ValueSet/v3-HL7CalendarCycle,ValueSet/v3-CalendarCycleOneLetter,ValueSet/v3-CalendarCycle"
http://terminology.hl7.org/CodeSystem/v3-CalendarType,3.0.0,active,"2.16.840.1.113883.5.1017",CalendarType,CalendarType,"Code system for specifying a type of calendar","ValueSet/v3-CalendarType"
http://terminology.hl7.org/CodeSystem/v3-Charset,3.0.0,active,"2.16.840.1.113883.5.21",Charset,Charset,"Internet Assigned Numbers Authority (IANA) Charset Types","ValueSet/v3-Charset"
http://terminology.hl7.org/CodeSystem/v3-CodeSystem,2.2.1,retired,"2.16.840.1.113883.5.22",CodeSystem,CodeSystem,"Code systems used in HL7 standards.","ValueSet/v3-CodeSystem"
http://terminology.hl7.org/CodeSystem/v3-CodeSystemType,2.0.1,retired,"2.16.840.1.113883.5.1085",CodeSystemType,HL7 Code System Type,"Retired code system for HL7 Code System Types. This description added to conform to shareable codesystem profile","ValueSet/v3-CodeSystemType"
http://terminology.hl7.org/CodeSystem/v3-CodingRationale,3.0.0,active,"2.16.840.1.113883.5.1074",CodingRationale,CodingRationale,"Identifies how to interpret the instance of the code, codeSystem value in a set of translations. Since HL7 (or a government body) may mandate that codes from certain code systems be sent in conformant messages, other synonyms that are sent in the translation set need to be distinguished among the originally captured source, the HL7 specified code, or some future role. When this code is NULL, it indicates that the translation is an undefined type. When valued, this property must contain one of the following values:    SRC - Source (or original) code HL7 - HL7 Specified or Mandated SH - both HL7 mandated and the original code (precoordination)    There may be additional values added to this value set as we work through the use of codes in messages and determine other Use Cases requiring special interpretation of the translations.","ValueSet/v3-CodingRationale"
http://terminology.hl7.org/CodeSystem/v3-CommunicationFunctionType,3.0.0,active,"2.16.840.1.113883.5.1056",CommunicationFunctionType,CommunicationFunctionType,"Describes the type of communication function that the associated entity plays in the associated transmission.","ValueSet/v3-CommunicationFunctionType"
http://terminology.hl7.org/CodeSystem/v3-CompressionAlgorithm,3.0.0,active,"2.16.840.1.113883.5.1009",CompressionAlgorithm,CompressionAlgorithm,"Type of compression algorithm used","ValueSet/v3-CompressionAlgorithm"
http://terminology.hl7.org/CodeSystem/v3-ConceptProperty,2.0.1,retired,"2.16.840.1.113883.5.1087",ConceptProperty,HL7 Value Set and Coded Concept Property Codes,"**Deprecation Comment:** Deprecated as per 11/2008 Harmonization cleanup; internal and obsolete HL7 usage, no longer used.","ValueSet/v3-ConceptPropertyId"
http://terminology.hl7.org/CodeSystem/v3-Confidentiality,3.0.0,active,"2.16.840.1.113883.5.25",Confidentiality,Confidentiality,"A set of codes specifying the security classification of acts and roles in accordance with the definition for concept domain ""Confidentiality"".","ValueSet/v3-xBasicConfidentialityKind,ValueSet/v3-xVeryBasicConfidentialityKind,ValueSet/v3-ConfidentialityModifiers,ValueSet/v3-SecurityClassificationObservationValue,ValueSet/v3-Confidentiality"
http://terminology.hl7.org/CodeSystem/v3-ContainerCap,3.0.0,active,"2.16.840.1.113883.5.26",ContainerCap,ContainerCap,"The type of cap associated with a container","ValueSet/v3-ContainerCap,ValueSet/v3-MedicationCap"
http://terminology.hl7.org/CodeSystem/v3-ContainerSeparator,3.0.0,active,"2.16.840.1.113883.5.27",ContainerSeparator,ContainerSeparator,"A material in a blood collection container that facilites the separation of of blood cells from serum or plasma","ValueSet/v3-ContainerSeparator"
http://terminology.hl7.org/CodeSystem/v3-ContentProcessingMode,3.0.0,active,"2.16.840.1.113883.5.1110",ContentProcessingMode,ContentProcessingMode,"**Description:**Identifies the order in which content should be processed.","ValueSet/v3-ContentProcessingMode"
http://terminology.hl7.org/CodeSystem/v3-ContextControl,3.0.0,active,"2.16.840.1.113883.5.1057",ContextControl,ContextControl,"A code that specifies how an ActRelationship or Participation contributes to the context of an Act, and whether it may be propagated to descendent Acts whose association allows such propagation (see also attributes Participation.contextControlCode, ActRelationship.contextControlCode, ActRelationship.contextConductionInd).","ValueSet/v3-ContextControlOverridingPropagating,ValueSet/v3-ContextControlOverridingNon-propagating,ValueSet/v3-ContextControlPropagating,ValueSet/v3-ContextControlAdditive,ValueSet/v3-ContextControl,ValueSet/v3-ContextControlOverriding,ValueSet/v3-ContextControlAdditiveNon-propagating,ValueSet/v3-ContextControlNonPropagating,ValueSet/v3-ContextControlAdditivePropagating"
http://terminology.hl7.org/CodeSystem/v3-Currency,2.0.1,retired,"2.16.840.1.113883.5.1058",Currency,Currency,"The currency unit as defined in ISO 4217.    Created prior to ISO ruling on OIDs for ISO code tables defined in ISO standards. Retired. Replaced by 1.0.4217 iso4217.","ValueSet/v3-Currency"
http://terminology.hl7.org/CodeSystem/v3-Dentition,3.0.0,active,"2.16.840.1.113883.5.1080",Dentition,Dentition,"**** MISSING DESCRIPTION ****","ValueSet/v3-SupernumeraryTooth,ValueSet/v3-Dentition,ValueSet/v3-PrimaryDentition,ValueSet/v3-PermanentDentition,ValueSet/v3-ArtificialDentition"
http://terminology.hl7.org/CodeSystem/v3-DeviceAlertLevel,3.0.0,active,"2.16.840.1.113883.5.31",DeviceAlertLevel,DeviceAlertLevel,"Domain values for the Device.Alert\_levelCode","ValueSet/v3-DeviceAlertLevel"
http://terminology.hl7.org/CodeSystem/v3-DocumentCompletion,3.0.0,active,"2.16.840.1.113883.5.33",DocumentCompletion,DocumentCompletion,"Identifies the current completion state of a clinical document.","ValueSet/v3-DocumentCompletion,ValueSet/v3-SecurityIntegrityStatusObservation,ValueSet/v3-ProvenanceEventCurrentState-DC"
http://terminology.hl7.org/CodeSystem/v3-DocumentStorage,3.0.0,active,"2.16.840.1.113883.5.34",DocumentStorage,DocumentStorage,"Identifies the storage status of a document.","ValueSet/v3-DocumentStorageActive,ValueSet/v3-DocumentStorage"
http://terminology.hl7.org/CodeSystem/v3-EducationLevel,3.0.0,active,"2.16.840.1.113883.5.1077",EducationLevel,Education Level,"Years of education that a person has completed","ValueSet/v3-EducationLevel"
http://terminology.hl7.org/CodeSystem/v3-EmployeeJobClass,3.0.0,active,"2.16.840.1.113883.5.1059",EmployeeJobClass,EmployeeJobClass,"A code qualifying the employment in various ways, such as, full-time vs. part time, etc.","ValueSet/v3-EmployeeJobClass"
http://terminology.hl7.org/CodeSystem/v3-EncounterAdmissionSource,3.0.0,active,"2.16.840.1.113883.5.37",EncounterAdmissionSource,EncounterAdmissionSource,"**** MISSING DESCRIPTION ****","ValueSet/v3-EncounterAdmissionSource"
http://terminology.hl7.org/CodeSystem/v3-EncounterSpecialCourtesy,3.0.0,active,"2.16.840.1.113883.5.40",EncounterSpecialCourtesy,EncounterSpecialCourtesy,"**** MISSING DESCRIPTION ****","ValueSet/v3-EncounterSpecialCourtesy"
http://terminology.hl7.org/CodeSystem/v3-EntityClass,3.0.0,active,"2.16.840.1.113883.5.41",EntityClass,EntityClass,"Classifies the Entity class and all of its subclasses. The terminology is hierarchical. At the top is this HL7-defined domain of high-level categories (such as represented by the Entity subclasses). Each of these terms must be harmonized and is specializable. The value sets beneath are drawn from multiple, frequently external, domains that reflect much more fine-grained typing.","ValueSet/v3-EntityClassCountyOrParish,ValueSet/v3-EntityClassCityOrTown,ValueSet/v3-EntityClassPublicInstitution,ValueSet/v3-EntityClassFood,ValueSet/v3-EntityClassState,ValueSet/v3-EntityClassLivingSubject,ValueSet/v3-EntityClassPerson,ValueSet/v3-EntityClassNonPersonLivingSubject,ValueSet/v3-EntityClassRoot,ValueSet/v3-EntityClassContainer,ValueSet/v3-xEntityClassDocumentReceiving,ValueSet/v3-EntityClassMaterial,ValueSet/v3-EntityClassCertificateRepresentation,ValueSet/v3-EntityClassManufacturedMaterial,ValueSet/v3-EntityClassPlace,ValueSet/v3-EntityClassGroup,ValueSet/v3-EntityClassCountry,ValueSet/v3-EntityClassChemicalSubstance,ValueSet/v3-EntityClassHealthChartEntity,ValueSet/v3-EntityClassImagingModality,ValueSet/v3-EntityClassHolder,ValueSet/v3-EntityClass,ValueSet/v3-xEntityClassPersonOrOrgReceiving,ValueSet/v3-EntityClassPlant,ValueSet/v3-EntityClassNation,ValueSet/v3-EntityClassMicroorganism,ValueSet/v3-EntityClassAnimal,ValueSet/v3-EntityClassDevice,ValueSet/v3-EntityClassStateOrProvince,ValueSet/v3-EntityClassOrganization"
http://terminology.hl7.org/CodeSystem/v3-EntityCode,3.0.0,active,"2.16.840.1.113883.5.1060",EntityCode,EntityCode,"*OpenIssue:* Missing description.","ValueSet/v3-PlasticBottleEntityType,ValueSet/v3-ContainerEntityType,ValueSet/v3-BottleEntityType,ValueSet/v3-IndividualPackageEntityType,ValueSet/v3-xMedicine,ValueSet/v3-DrugEntity,ValueSet/v3-xBillableProduct,ValueSet/v3-PackageEntityType,ValueSet/v3-BlisterPackEntityType,ValueSet/v3-NonDrugAgentEntity,ValueSet/v3-xAdministeredSubstance,ValueSet/v3-AccessMedicalDevice,ValueSet/v3-MedicalDevice,ValueSet/v3-OrganizationEntityType,ValueSet/v3-AdministrationMedicalDevice,ValueSet/v3-PlaceEntityType,ValueSet/v3-VaccineEntityType,ValueSet/v3-ResourceGroupEntityType,ValueSet/v3-MultiUseContainerEntityType,ValueSet/v3-RigidContainerEntityType,ValueSet/v3-InjectionMedicalDevice,ValueSet/v3-InhalerMedicalDevice,ValueSet/v3-LineAccessMedicalDevice,ValueSet/v3-CompliancePackageEntityType,ValueSet/v3-SpecimenAdditiveEntity,ValueSet/v3-KitEntityType,ValueSet/v3-NonRigidContainerEntityType,ValueSet/v3-NationEntityType,ValueSet/v3-MaterialEntityClassType"
http://terminology.hl7.org/CodeSystem/v3-EntityDeterminer,3.0.0,active,"2.16.840.1.113883.5.30",EntityDeterminer,EntityDeterminer,"EntityDeterminer in natural language grammar is the class of words that comprises articles, demonstrative pronouns, and quantifiers. In the RIM, determiner is a structural code in the Entity class to distinguish whether any given Entity object stands for some, any one, or a specific thing.","ValueSet/v3-EntityDeterminer,ValueSet/v3-EntityDeterminerDescribedQuantified,ValueSet/v3-EntityDeterminerDetermined,ValueSet/v3-EntityDeterminerSpecific,ValueSet/v3-xDeterminerInstanceKind,ValueSet/v3-EntityDeterminerDescribedGroup,ValueSet/v3-EntityDeterminerSpecificGroup"
http://terminology.hl7.org/CodeSystem/v3-EntityHandling,3.0.0,active,"2.16.840.1.113883.5.42",EntityHandling,EntityHandling,"Special handling requirements for an Entity.    *Example:*Keep at room temperature; Keep frozen below 0 C; Keep in a dry environment; Keep upright, do not turn upside down.","ValueSet/v3-EntityHandling"
http://terminology.hl7.org/CodeSystem/v3-EntityNamePartQualifier,3.0.0,active,"2.16.840.1.113883.5.43",EntityNamePartQualifier,EntityNamePartQualifier,"*OpenIssue:* Needs description","ValueSet/v3-EntityNamePartQualifier,ValueSet/v3-OrganizationNamePartQualifier"
http://terminology.hl7.org/CodeSystem/v3-EntityNamePartQualifierR2,3.0.0,active,"2.16.840.1.113883.5.1122",EntityNamePartQualifierR2,EntityNamePartQualifierR2,"**Description:**The qualifier is a set of codes each of which specifies a certain subcategory of the name part in addition to the main name part type. For example, a given name may be flagged as a nickname, a family name may be a pseudonym or a name of public records.","ValueSet/v3-EntityNamePartQualifierR2"
http://terminology.hl7.org/CodeSystem/v3-EntityNamePartType,3.0.0,active,"2.16.840.1.113883.5.44",EntityNamePartType,EntityNamePartType,"**** MISSING DESCRIPTION ****","ValueSet/v3-xOrganizationNamePartType,ValueSet/v3-EntityNamePartType,ValueSet/v3-xPersonNamePartType"
http://terminology.hl7.org/CodeSystem/v3-EntityNamePartTypeR2,3.0.0,active,"2.16.840.1.113883.5.1121",EntityNamePartTypeR2,EntityNamePartTypeR2,"**Description:**Indicates whether the name part is a given name, family name, prefix, suffix, etc.","ValueSet/v3-EntityNamePartTypeR2"
http://terminology.hl7.org/CodeSystem/v3-EntityNameUse,3.0.0,active,"2.16.840.1.113883.5.45",EntityNameUse,EntityNameUse,"**** MISSING DESCRIPTION ****","ValueSet/v3-PersonNameUse,ValueSet/v3-AddressRepresentationUse,ValueSet/v3-EntityNameUse,ValueSet/v3-NameLegalUse,ValueSet/v3-HL7SearchUse,ValueSet/v3-OrganizationNameUse"
http://terminology.hl7.org/CodeSystem/v3-EntityNameUseR2,3.0.0,active,"2.16.840.1.113883.5.1120",EntityNameUseR2,EntityNameUseR2,"**Description:**A set of codes advising a system or user which name in a set of names to select for a given purpose.","ValueSet/v3-EntityNameUseR2"
http://terminology.hl7.org/CodeSystem/v3-EntityRisk,3.0.0,active,"2.16.840.1.113883.5.46",EntityRisk,EntityRisk,"Kinds of risks associated with the handling of the material..","ValueSet/v3-EntityRisk,ValueSet/v3-MaterialDangerInfectious,ValueSet/v3-MaterialDangerInflammable"
http://terminology.hl7.org/CodeSystem/v3-EntityStatus,3.0.0,active,"2.16.840.1.113883.5.1061",EntityStatus,EntityStatus,"Codes representing the defined possible states of an Entity, as defined by the Entity class state machine.","ValueSet/v3-EntityStatusActive,ValueSet/v3-EntityStatus,ValueSet/v3-EntityStatusInactive,ValueSet/v3-EntityStatusNullified,ValueSet/v3-EntityStatusNormal"
http://terminology.hl7.org/CodeSystem/v3-EquipmentAlertLevel,3.0.0,active,"2.16.840.1.113883.5.49",EquipmentAlertLevel,EquipmentAlertLevel,"**** MISSING DESCRIPTION ****","ValueSet/v3-EquipmentAlertLevel"
http://terminology.hl7.org/CodeSystem/v3-Ethnicity,4.0.0,active,"2.16.840.1.113883.5.50",Ethnicity,Ethnicity,"**Deprecation Information:** Deprecated due to UP-265. This code system in NOT the acknowledged source of truth for Ethnicity concepts and codes. It should no longer be used. https://terminology.hl7.org/CodeSystem-CDCREC.html should be used in its place. In the United States, federal standards for classifying data on ethnicity determine the categories used by federal agencies and exert a strong influence on categorization by state and local agencies and private sector organizations. The federal standards do not conceptually define ethnicity, and they recognize the absence of an anthropological or scientific basis for ethnicity classification. Instead, the federal standards acknowledge that ethnicity is a social-political construct in which an individual's own identification with a particular ethnicity is preferred to observer identification. The standards specify two minimum ethnicity categories: Hispanic or Latino, and Not Hispanic or Latino. The standards define a Hispanic or Latino as a person of ""Mexican, Puerto Rican, Cuban, South or Central America, or other Spanish culture or origin, regardless of race."" The standards stipulate that ethnicity data need not be limited to the two minimum categories, but any expansion must be collapsible to those categories. In addition, the standards stipulate that an individual can be Hispanic or Latino or can be Not Hispanic or Latino, but cannot be both.","ValueSet/v3-EthnicityHispanicMexican,ValueSet/v3-Ethnicity,ValueSet/v3-EthnicityHispanicSpaniard,ValueSet/v3-EthnicityHispanic,ValueSet/v3-EthnicityHispanicSouthAmerican,ValueSet/v3-EthnicityHispanicCentralAmerican"
http://terminology.hl7.org/CodeSystem/v3-ExposureMode,3.0.0,active,"2.16.840.1.113883.5.1113",ExposureMode,ExposureMode,"Code for the mechanism by which the exposure agent was exchanged or potentially exchanged by the participants involved in the exposure.","ValueSet/v3-ExposureMode"
http://terminology.hl7.org/CodeSystem/v3-GTSAbbreviation,3.0.0,active,"2.16.840.1.113883.5.1022",GTSAbbreviation,GTSAbbreviation,"*Open Issue:* It appears that the printnames are suboptimal and should be improved for many of the existing codes.","ValueSet/v3-GTSAbbreviationBase,ValueSet/v3-GTSAbbreviation,ValueSet/v3-GTSAbbreviationHolidaysChristianRoman,ValueSet/v3-GTSAbbreviationHolidays,ValueSet/v3-GTSAbbreviationHolidaysUSNational,ValueSet/v3-GTSAbbreviationOther"
http://terminology.hl7.org/CodeSystem/v3-GenderStatus,3.0.0,active,"2.16.840.1.113883.5.51",GenderStatus,GenderStatus,"A value representing whether the primary reproductive organs of NonPersonLivingSubject are present.","ValueSet/v3-GenderStatus"
http://terminology.hl7.org/CodeSystem/v3-HL7ContextConductionStyle,3.0.0,active,"2.16.840.1.113883.5.1129",HL7ContextConductionStyle,HL7ContextConductionStyle,"The styles of context conduction usable by relationships within a static model derived from tyhe HL7 Reference Information Model.","ValueSet/v3-ContextConductionStyle"
http://terminology.hl7.org/CodeSystem/v3-HL7DocumentFormatCodes,4.0.0,active,"2.16.840.1.113883.4.642.1.1407",HL7DocumentFormatCodes,HL7 Document Format Codes,"This codeSystem contains codes which specify the technical format of a document. Each code provides sufficient information to allow any potential document consumer to know if it will be able to process the document. The codes are sufficiently specific to ensure processing/display by identifying a document encoding, structure and template. For example, formatCodes can be used in the FHIR DocumentReference resource to characterize the document being referenced.","ValueSet/v3-HL7FormatCodes"
http://terminology.hl7.org/CodeSystem/v3-HL7StandardVersionCode,3.0.0,active,"2.16.840.1.113883.5.1097",HL7StandardVersionCode,HL7StandardVersionCode,"This code system holds version codes for the Version 3 standards. Values are to be determined by HL7 and added with each new version of the HL7 Standard.","ValueSet/v3-HL7StandardVersionCode"
http://terminology.hl7.org/CodeSystem/v3-HL7UpdateMode,3.0.0,active,"2.16.840.1.113883.5.57",HL7UpdateMode,HL7UpdateMode,"The possible modes of updating that occur when an attribute is received by a system that already contains values for that attribute.","ValueSet/v3-HL7UpdateMode"
http://terminology.hl7.org/CodeSystem/v3-HtmlLinkType,3.0.0,active,"2.16.840.1.113883.5.58",HtmlLinkType,HtmlLinkType,"HtmlLinkType values are drawn from HTML 4.0 and describe the relationship between the current document and the anchor that is the target of the link","ValueSet/v3-HtmlLinkType"
http://terminology.hl7.org/CodeSystem/v3-IdentifierReliability,3.0.0,active,"2.16.840.1.113883.5.1117",IdentifierReliability,IdentifierReliability,"Specifies the reliability with which the identifier is known. This attribute MAY be used to assist with identifier matching algorithms.","ValueSet/v3-IdentifierReliability"
http://terminology.hl7.org/CodeSystem/v3-IdentifierScope,3.0.0,active,"2.16.840.1.113883.5.1116",IdentifierScope,IdentifierScope,"**Description:** Codes to specify the scope in which the identifier applies to the object with which it is associated, and used in the datatype property II.","ValueSet/v3-IdentifierScope"
http://terminology.hl7.org/CodeSystem/v3-IntegrityCheckAlgorithm,3.0.0,active,"2.16.840.1.113883.5.1010",IntegrityCheckAlgorithm,IntegrityCheckAlgorithm,"**** MISSING DESCRIPTION ****","ValueSet/v3-IntegrityCheckAlgorithm"
http://terminology.hl7.org/CodeSystem/v3-LanguageAbilityMode,3.0.0,active,"2.16.840.1.113883.5.60",LanguageAbilityMode,LanguageAbilityMode,"A value representing the method of expression of the language.    *Example:*Expressed spoken, expressed written, expressed signed, received spoken, received written, received signed.    *OpenIssue:* Description copied from Concept Domain of same name. Must be verified.","ValueSet/v3-LanguageAbilityMode"
http://terminology.hl7.org/CodeSystem/v3-LanguageAbilityProficiency,3.0.0,active,"2.16.840.1.113883.5.61",LanguageAbilityProficiency,LanguageAbilityProficiency,"A value representing the level of proficiency in a language.    *Example:*Excellent, good, fair, poor.    *OpenIssue:* Description copied from Concept Domain of same name. Must be verified.","ValueSet/v3-LanguageAbilityProficiency"
http://terminology.hl7.org/CodeSystem/v3-LivingArrangement,3.0.0,active,"2.16.840.1.113883.5.63",LivingArrangement,LivingArrangement,"A code depicting the living arrangements of a person","ValueSet/v3-Institution,ValueSet/v3-PrivateResidence,ValueSet/v3-LivingArrangement,ValueSet/v3-Homeless"
http://terminology.hl7.org/CodeSystem/v3-LocalMarkupIgnore,3.0.0,active,"2.16.840.1.113883.5.65",LocalMarkupIgnore,LocalMarkupIgnore,"Tells a receiver to ignore just the local markup tags (local\_markup, local\_header, local\_attr) when value=""markup"", or to ignore the local markup tags and all contained content when value=""all""","ValueSet/v3-LocalMarkupIgnore"
http://terminology.hl7.org/CodeSystem/v3-LocalRemoteControlState,3.0.0,active,"2.16.840.1.113883.5.66",LocalRemoteControlState,LocalRemoteControlState,"A value representing the current state of control associated with the device.    *Examples:* A device can either work autonomously (localRemoteControlStateCode=""Local"") or it can be controlled by another system (localRemoteControlStateCode=""Remote"").    *Rationale:* The control status of a device must be communicated between devices prior to remote commands being transmitted. If the device is not in ""Remote"" status then external commands will be ignored.","ValueSet/v3-LocalRemoteControlState"
http://terminology.hl7.org/CodeSystem/v3-ManagedParticipationStatus,3.0.0,active,"2.16.840.1.113883.5.1062",ManagedParticipationStatus,ManagedParticipationStatus,"Codes representing the defined possible states of a Managed Participation, as defined by the Managed Participation class state machine.","ValueSet/v3-ManagedParticipationStatusNormal,ValueSet/v3-ManagedParticipationStatusCancelled,ValueSet/v3-ManagedParticipationStatusCompleted,ValueSet/v3-ManagedParticipationStatusPending,ValueSet/v3-ManagedParticipationStatus,ValueSet/v3-ManagedParticipationStatusNullified,ValueSet/v3-ManagedParticipationStatusActive"
http://terminology.hl7.org/CodeSystem/v3-ManufacturerModelNameExample,2.0.0,active,"2.16.840.1.113883.5.156",ManufacturerModelNameExample,ManufacturerModelNameExample,"This code system serves to capture the ManufacturerModelName concept domain used to convey a coded name for a device.","ValueSet/v3-ManufacturerModelNameExample"
http://terminology.hl7.org/CodeSystem/v3-MapRelationship,3.0.0,active,"2.16.840.1.113883.5.67",MapRelationship,MapRelationship,"The closeness or quality of the mapping between the HL7 concept (as represented by the HL7 concept identifier) and the source coding system. The values are patterned after the similar relationships used in the UMLS Metathesaurus. Because the HL7 coding sy","ValueSet/v3-MapRelationship"
